restaurant_id,restaurant_type,restaurant_name,restaurant_address,coordinates_lat,coordinates_long,restaurant_rating,restaurant_reviews,restaurant_zip
0IwdwNnbro5RLLIlaxyfpQ,American,The Wilson,'132 W 27th St',40.74587,-73.99265,4.5,127,10001
unWoFZeSWa0DK1YMekO_Uw,American,Trademark Taste + Grind,'38 W 36th St',40.7503233942813,-73.9855566306885,4.5,604,10018
fgtw4swOHXEFwZpBCG05rQ,American,Black Iron Burger,'245 W 38th St',40.75427,-73.99031,4.0,895,10018
UA2M9QFZghe-9th2KwLoWQ,American,Burger & Lobster,'39 W 19th St',40.74007,-73.99344,4.0,5265,10011
qLJYqqj9vu0sdBJsxQKYjQ,American,Helen's,'22 1/2 Ninth Ave',40.74029833,-74.00562667,4.5,9,10014
Li52Rr6BM4bGNYdpn7H8_w,American,Cooper's Craft & Kitchen,'169 8th Ave',40.742702,-74.000778,4.0,370,10011
PnGSE8JGbMZKtdHi9go7Kg,American,The Milling Room,'446 Columbus Ave',40.7835485472543,-73.9744088718635,4.0,433,10024
w4cFJhUpjGXqqWBd3BbY4w,American,Freemans,'Freeman Alley',40.721988,-73.992466,4.0,2016,10002
nm5rcWNmfevNXLNQAITi5w,American,Clinton Hall,'90 Washington St',40.70803,-74.014869,3.5,617,10006
1wcPwByfVs7bh7W1dWWIIQ,American,The Usual,'30 Kenmare St',40.72056,-73.99527,4.5,96,10012
63nYipWuA42RZmESBMUNkQ,American,The Bluebell Cafe,'293 3rd Ave',40.73845,-73.98321,4.0,594,10010
zv29TbzPs9-rD5ql0qWw5A,American,The Shadmoor,'1066 2nd Ave',40.75866,-73.9655499,4.5,264,10022
uq5rHbGtBFwCwPkokIkKvQ,American,JoJo,'160 E 64th St',40.76506,-73.96571,4.0,126,10065
mVN2G1c5bRtAsNlr2Tbx6Q,American,White Oak Tavern,'21 Waverly Pl',40.730379,-73.99462,4.0,326,10003
veq1Bl1DW3UWMekZJUsG1Q,American,Gramercy Tavern,'42 E 20th St',40.738527,-73.988417,4.5,2816,10003
vGS5X12NYXCl8NpynlxRuw,American,Oscar Wilde,'45 W 27th St',40.74514,-73.9900399,4.0,555,10001
0moBSyrTezcT3uePV74nug,American,Westville Hell's Kitchen,'809 9th Ave',40.76577,-73.9875,4.5,66,10019
YtXl15Nv7TZvV3yIqbZc8A,American,Burger & Lobster,'132 W 43rd St',40.75596,-73.98532,4.0,867,10036
LJTGRkX5yWoqx1jJ7E4zqw,American,Haymaker Bar and Kitchen,'252 W 29th St',40.7487508496393,-73.995229748466,4.0,325,10001
gvWzAiMrFm9AgfSN2I8Miw,American,Ivy,'944 8th Ave',40.765751,-73.983167,4.0,384,10019
-olla_BldF5Y84I9ezRNdA,American,Hourglass Tavern,'373 W 46th St',40.760952,-73.9903269,4.0,737,10036
ePqKbqXFBCbwBaWiN2Jo9w,American,Ampersand,'294 3rd Ave',40.7386178790617,-73.9834206895483,4.5,201,10010
M2wnfA4K3DVwuAv0DCPTdQ,American,Covina,'127 E 27th St',40.7423054,-73.9832149,4.5,324,10016
txSykTj5nbwmpiVNoK_Dyg,American,Blue Ribbon Brasserie - SoHo,'97 Sullivan St',40.725456,-74.003027,4.5,912,10012
8XHbZIKDQbXhyKIGiukVeQ,American,Boucherie Union Square,'225 Park Ave S',40.73715,-73.98789,4.5,600,10003
PYcL2z9gHj6-ZTlViT9Nqw,American,Minetta Tavern,'113 Macdougal St',40.7300047976758,-74.0006073834151,4.0,2140,10012
hGo9KArKThuOKxNbwmNpoA,American,Ruby's Cafe,'219 Mulberry St',40.7223288,-73.996326,4.0,1118,10012
QpkKEFHK5dz8XT-osEXgJw,American,The Grey Dog,'242 W 16th St',40.740624,-74.000648,4.0,1072,10011
xMUZfoyzyJoTfZxrEZus4Q,American,Mom's Kitchen & Bar,'701 9th Ave',40.76247,-73.9901,4.0,601,10019
KfGUOaZobIxU5zVzLdgvdA,American,Nickel & Diner,'1 Howard St',40.7189312923323,-73.9994524691619,4.0,404,10013
mWS4umRg2AyykyAClMrIRw,American,The Penrose,'1590 2nd Ave',40.7755334102308,-73.9532487460327,4.0,1121,10028
J3NT61-AH5d5Gu5tFJhYSw,American,The Cabin NYC,'205 E 4th St',40.72393,-73.98383,4.0,121,10009
ULt3kmA0_hbZ3j6cMORCaA,American,Root & Bone,'200 E 3rd St',40.72272,-73.98334,4.0,1545,10009
BEYmqrP1_TC0nhnTGKkkJg,American,Ella Kitchen & Bar,'249 Columbus Ave',40.7770496467021,-73.9788913948279,4.0,471,10023
h91WSlCOdxaQOohJ0YVkxA,American,Black Tap - Herald Square,'45 W 35th St',40.750089,-73.985986,4.5,31,10016
XsElXaLxUPKquI78poB8yw,American,Maison Pickle,'2313 Broadway',40.7870043970907,-73.9780229034143,4.0,836,10024
u-MUL83NUy2gsbV80WZnAA,American,The Marshal,'628 10th Ave',40.76122,-73.99396,4.0,710,10036
veku2cg2qaV-7MxwhOMBmg,American,Judge Roy Bean Public House,'38 W 56th St',40.7629158108786,-73.9761248066812,4.5,701,10019
qYuWyqWH5zfKJfJ6obuh4g,American,Eastfield's Kitchen & Bar,'1479 York Ave',40.7709264508638,-73.950938590508,4.0,192,10075
7qtIemPU3LlNix8CVWdhwA,American,Clancey,'79 Clinton St',40.7190299,-73.98521,4.5,157,10002
JEuIdK9hzci9g_TuwfnZ_w,American,Society Cafe,'52 W 13th St',40.73624,-73.99658,4.0,141,10011
k5NAz3-goMXKoUqPfOZ1Hw,American,The Smith,'55 3rd Ave',40.7310675,-73.9886217,3.5,1907,10003
3NbhYebjZPjLTWZZyRuhsw,American,The Winslow,'243 E 14th St',40.7327766418457,-73.9852142333984,4.5,504,10003
qMHzIYzoHYe55I7L65iEQw,American,Foragers Table,'233 8th Ave',40.744541,-73.9990926,4.0,531,10011
FST41XVNfiBgJHkutII-3w,American,American Retro,'714 11th Ave',40.76618,-73.99409,4.0,206,10019
s3jou_L_LVYGkNHiuhjlew,American,Boucherie West Village,'99 7th Ave S',40.733063,-74.0028772,4.5,1259,10014
FJepPR5CYRggxRwAjlqg6A,American,Bowery Road,'132 4th Ave',40.7333427,-73.9901924,4.0,190,10003
_LJFf9YqpYxvExTvVxb7Rw,American,The Modern,'9 W 53rd St',40.7610060884932,-73.9767725608521,4.5,965,10019
yDKChr-KX1Q1TbxUjaQJ_g,American,The Spotted Dog,'1154 1st Ave',40.7623521711694,-73.9597779041227,4.0,111,10065
Oq1mej1BYfjcdPKkM_5o8g,American,High Street On Hudson,'637 Hudson St',40.73888,-74.00574,4.0,390,10014
6awY1cqM1DIQ0h8EJvs2fQ,American,87 food | drink,'87 Walker St',40.718083,-74.001456,4.5,11,10013
mHBhUxHgDGjsB1LJl4qW0w,American,Hillstone Restaurant,'888 3rd Ave',40.7582412110122,-73.9688767764436,4.0,1056,10022
c1kKAH9XMPNeaBhvnIP0FQ,American,Trinity Place,'115 Broadway',40.708865,-74.01117,4.0,358,10006
oLg2HxLYChgvMRTK5ZSdKQ,American,Kurant,'1091 2nd Ave',40.75971,-73.96521,4.0,196,10022
PHSsvGDW6Rh2pGWEDTrDew,American,Death Ave,'315 10th Ave',40.75112,-74.00208,3.5,553,10001
tnxb_qM5e7J5wIfYwJB3Ig,American,The Elgin,'64 West 48th St',40.758194,-73.980905,4.5,25,10036
U5hCNNyJmb7f3dmC1HTzSQ,American,Junior's Restaurant & Bakery - 45th St.,'1515 Broadway',40.7582662685627,-73.98654,4.0,4362,10036
dMhRafXdr765DHe0k-QfaQ,American,ABC Kitchen,'35 E 18th St',40.738085,-73.989472,4.0,2918,10003
_gzXNKarTxagBp6_PkmQKw,American,Gotham Bar and Grill,'12 E 12th St',40.734186,-73.993696,4.5,1562,10003
0yg9DS4RDceQ6HgH3Jx80Q,American,Sean's Bar & Kitchen,'42 West 48th St',40.75801,-73.98008,4.0,261,10036
0EtZ1xhnXWp4-ysNVwItYA,American,Distilled,'211 W Broadway',40.7189994,-74.0062975,4.0,760,10013
lXGCo-K7eftxRT_6E59-Iw,American,Union Square Cafe,'101 E 19th St',40.73775,-73.987874,4.0,1184,10003
fVbUVAiLiGgLA_nxBFxyww,American,Thursday Kitchen,'424 E 9th St',40.7275,-73.9838,4.5,1239,10009
RemvTpxalDjSew5HwmNzUQ,American,The Dead Rabbit,'30 Water St',40.70329,-74.01102,4.0,1493,10004
TaAICUBApAfQG0ATDyspJQ,American,9ten Restaurant,'910 7th Ave',40.7661399841309,-73.97998046875,4.0,193,10019
y6XohzcYjUAQOD8U3NT_yw,American,The Stag's Head,'252 E 51st St',40.755592,-73.968588,4.0,420,10022
7Bb_IDWV_zJqpBjAvxuBIA,American,Cooper's Craft & Kitchen,'87 2nd Ave',40.72704,-73.9892,4.0,421,10003
W0sXHSSpkiMEDJiBmSLNYQ,American,Trestle,'34-02 Broadway',40.7606154,-73.9229562,4.0,282,11106
IGZkGbwE36iE1yaDW5NNKA,American,The Flying Cock,'497 3rd Ave',40.745296,-73.978073,4.0,493,10016
4PeBRQZgHMW80J5YIaT39A,American,The Loyal,'289 Bleecker St',40.7321627859791,-74.0033025943349,4.0,179,10014
3idAtiEXe_XfTcPoZC_DcQ,American,Westville East,'173 Ave A',40.72847,-73.98213,4.0,1022,10009
DhBhEWMVLDxYF14a1znUvA,American,Lighthouse,'145 Borinquen Pl',40.7104080536563,-73.9539040490168,4.0,253,11211
Z65cd3Z7JvwK8TnSVg-cfA,American,District Tap House,'246 W 38th St',40.75409,-73.99039,4.0,799,10018
pfmAcS-g6SiNG0KlLvrqnA,American,Beauty & Essex,'146 Essex St',40.72037,-73.98677,4.0,3362,10002
P7yE1T1TDFIiYgLdEYR3Gw,American,Bill's Townhouse,'57 E 54th St',40.7602615356445,-73.9729461669922,4.5,94,10022
VnnuUGARPaTevTIIApWWVw,American,The Sweet Sap,'189-11 Northern Blvd',40.7578205497777,-73.7917962842939,4.5,210,11358
bpjDo7svAFD10eszaOPQHw,American,Clinton Hall,'16 W 36th St',40.75009,-73.98471,4.0,149,10018
b3x1ORxAm9Wr5108EEe6mA,American,Sister Jane NYC,'349 E 13th St',40.73092,-73.98335,4.5,51,10003
pDUQF3IgvqZfT31luMgwTA,American,CK14  The Crooked Knife,'232 W 14th St',40.739015,-74.001506,4.0,511,10011
j3HLOkrjzBjcvYPiIHua1A,American,Jasper's Taphouse + Kitchen,'761 9th Ave',40.764266,-73.9886122,4.0,358,10019
RfxOtJ4SQmEeVX_XjFLWUQ,American,Otis,'18 Harrison Pl',40.706011,-73.932598,5.0,238,11206
I6optu9x0JAf8oT5lqJ8qw,American,Blue Dog Cookhouse & Bar,'308 W 50th St',40.76244,-73.98674,4.0,1200,10019
6hw4ibsutVoMl_RK0aAJ7Q,American,The Black Derby,'310 W 4th St',40.737266,-74.00399,4.5,172,10014
vu-w4B72RWm_Q56dYiimrw,American,The Blacksmith NYC Bar and Kitchen,'160 W 25th St',40.7449948,-73.9941641,4.0,31,10001
MfbVI5reXLIIs8Cc2HwgQw,American,Breakroom,'83 Baxter St',40.7166907225542,-73.9999440120647,4.5,1550,10013
0y6eQXDw2RDLuBwkY02xGA,American,Aretsky's Patroon,'160 E 46th St',40.7533599,-73.9732416,4.0,215,10017
38YuedP0ItlKbC-ncJ1XCQ,American,Tavern on Jane,'31 8th Ave',40.73822,-74.00426,4.0,399,10014
3axYlGbF2M-rHjz0uhKFcg,American,Whitmans Hudson Yards,'331 10th Ave',40.751716,-74.001579,4.0,179,10001
Gc7OVEIs4HodL4hw9U3C3w,American,Copinette,'891 1st Ave',40.75407,-73.96623,4.5,95,10022
nC4HwtW5_nDICBAVPqN9pw,American,Sagaponack Bar & Grill,'4 W 22nd St',40.7409324645996,-73.9907836914062,4.0,349,10010
4LoroCI3VtQ17dyQa75-Rg,American,The Warren,'131 Christopher St',40.7331,-74.0067,4.0,209,10014
Me4TxTbPPQZQopW1wOGx5g,American,Jack's Wife Freda,'224 Lafayette St',40.72213,-73.99756,4.0,1822,10012
n-JSnKZcF1Bs-RPcIlb0qw,American,Elephant & Castle,'68 Greenwich Ave',40.736214,-74.000729,4.0,532,10011
D2qV8sDdHEFlHbVz7VSHRQ,American,Black Tap - Soho,'529 Broome St',40.723807,-74.004351,3.5,1104,10013
0roFOyJMaFvSD8Ceh89YRw,American,Home Base Bistro,'416 3rd Ave',40.7431,-73.98032,4.5,32,10016
0BzxIsoRuFvxbMPl-iH70A,American,Market Table,'54 Carmine St',40.7297659255873,-74.0037665277862,4.0,784,10014
8wMJdpw2R_4VfS55itB_gQ,American,Sweetwater Restaurant,'105 N 6th St',40.7184736,-73.9600178,4.0,347,11249
E2mNgb479B3BCfwi2G_KdQ,American,Flat Top,'1241 Amsterdam Ave',40.810041,-73.958693,4.0,438,10027
Lw044EfH1h3XhUhri3ExfA,American,BLACKBARN,'19 E 26th St',40.7431036278527,-73.9870538457459,4.0,555,10010
Cz6It2NB_QBXCjnlsWGZSA,American,Boulton & Watt,'5 Ave A',40.7224963,-73.986439,4.0,669,10009
59c0qGZzduYOGopDx4KXuQ,American,Till & Sprocket,'140 W 30th St',40.7478754059662,-73.9916682628767,3.5,180,10001
OiSjFh06dsNonI0cPXMSOw,American,Bondurants,'303 E 85th St',40.777292,-73.951854,4.0,459,10028
AA9wpuJRhkSHUePAiv3otA,American,The Leroy House,'430 Hudson St',40.73063,-74.00661,4.5,56,10014
6hKJePanmG9AxK4dfwgyyg,American,The Horny Ram,'951 2nd Ave',40.75528,-73.96857,4.0,410,10022
vkQSMwAf5yqDw9HfEQYgzw,American,The Flower Shop,'107 Eldridge St',40.71807,-73.99213,4.0,108,10002
Hv5v8y3fvu6PjPiFf4jPVQ,American,Trading Post,'170 John St',40.7059604,-74.0041871,4.0,402,10038
8F81LrdFm6P5kkFpsw0n0w,American,Sweet Chick,'178 Ludlow St',40.7217399,-73.98739,4.0,1539,10002
eGfpa9r0aGtN3V8ZwgaOEw,American,The Supply House,'1647 2nd Ave',40.7775579,-73.9521892,4.0,327,10028
oLA02lMIfgvbYquvXzkARw,American,Lillie's Victorian Establishment,'249 W 49th St',40.7614625,-73.9860519,4.0,1405,10019
fAe8n5o-haxmSvEaHSQ9wQ,American,Copper John’s Pub + Kitchen,'160 W 54th St',40.763298545058,-73.9810534410626,4.0,43,10019
VvsZAnEwU4c8Xkyrzx05Nw,American,Anytime,'23 W 32nd St',40.74779,-73.98674,5.0,901,10001
xdMdBVzffvtuT22sMbdh3A,American,Sedona Taphouse,'679 Anderson Ave',40.828618,-73.986687,4.0,208,07010
WKDdD8Z17-P1XhkyJtDEFA,American,Johny's Luncheonette,'124 W 25th St',40.7444458007812,-73.9930725097656,4.5,920,10001
AKHA6ZU8uM3vmLwH2hqH_A,American,Loring Place,'21 W 8th St',40.73299,-73.99754,4.5,369,10011
Z-hDHjP4Eza6BA4G97tzVA,American,BLVD Bistro,'2149 Frederick Douglass Blvd',40.8043626,-73.9557515,4.0,754,10026
Wdt-exLSaHXQRH7V_7-VVg,American,Spoonfed New York Country,'331 W 51st St',40.7636295,-73.9868805,4.0,446,10019
xTWpl9DgIkkr5B8h8_xUpA,American,Lokal 83 Mediterranean Kitchen,'473 Columbus Ave',40.7842696,-73.9734941,4.5,279,10024
55spA8dSOvKRme3ix-k7gg,American,Westville West,'210 W 10th St',40.7340046,-74.0041863,4.0,919,10014
uYLIo8FCr9Ug5SFORDdsPA,American,The Burgary,'67 Clinton St',40.7193370804105,-73.9850228946549,4.5,236,10002
tOn-wEQ06ScrgeU5Ljw7Gw,American,Alfie's,'800 9th Ave',40.765437,-73.987278,4.0,506,10019
xbrQ2dHuQoFJmNxAuOky4A,American,Vic's,'31 Great Jones St',40.72693,-73.99319,4.0,429,10012
WqmqQ8c9NivfIRn3sO2KiA,American,The Ribbon,'20 W 72nd St',40.7765198,-73.9774628,3.5,370,10023
ohLIPmzTysowInbte9XhMw,American,The Malt House,'9 Maiden Ln',40.709659,-74.009262,4.0,482,10038
fMJQBBesd6IBq8vyL79Wqg,American,Mokum,'464 Amsterdam Ave',40.78541,-73.9769,4.0,59,10024
OEpQqbKIysNH4D54K_NEvQ,American,The Zodiac Room,'20 Hudson Blvd',40.753473,-74.0008205,5.0,8,10001
WDCA17TmVOAMWgMLHc2E6Q,American,Bo's Kitchen & Bar Room,'6 W 24th St',40.7426259948421,-73.9902863558197,4.0,339,10010
7NFnAxUjfiYg8QrGsjMJKw,American,Amused,'142 W 83rd St',40.7850341796875,-73.9754409790039,4.5,31,10024
-udRA8VRsQJoIaT-kxCrGg,American,Ipanema Restaurant,'43 W 46th St',40.757072217349,-73.9807795529175,4.0,1299,10036
XO3yD87rTPz9o6Dy9qRaJg,American,The Spaniard,'190 W 4th St',40.7327497,-74.0021829,4.0,223,10014
zHh6ioC3tSXBFhXXuXrL8A,American,Gebhard's Beer Culture,'228 W 72nd St',40.778946,-73.983219,4.0,124,10023
lUQR6cZlHHKXOksH5xOTqA,American,Joe Allen,'326 W 46th St',40.76005,-73.98913,4.0,387,10036
9AXTJkwXdWaJaQkCjpj6mA,American,Sunday in Brooklyn,'348 Wythe Ave',40.714145,-73.965322,4.0,672,11249
xZ96vaoL-cQjfotmUKtjJQ,American,Barn Joo 35,'34 W 35th St',40.74964,-73.98582,4.5,1717,10001
xwdyPDcF1PifAiXyNnyA5Q,American,Third Avenue Ale House,'1644 3rd Ave',40.7828,-73.95129,3.5,292,10128
GlSWzWVmQsKLGxySYSGRbQ,American,Smithfield Hall,'138 W 25th St',40.7447532620452,-73.9934939850447,4.0,453,10001
MNNpsRXe7Wt5m3Jla9Wk0w,American,The Alcove,'41-11 49th St',40.7459065,-73.915103,5.0,787,11104
fanlKZzN-fI9LywqQD6EHg,American,Broadstone Bar & Kitchen,'88 Broad St',40.70411,-74.01186,4.0,224,10004
bEloKDe-QVkwakAwmFKbbA,American,Frying Pan,'207 12th Avenue',40.7521174043978,-74.0090024471283,4.0,1490,10001
OzgvdC0oJPh1FQTLJF2yXw,American,Fancy Nancy,'1038 Bedford Ave',40.6895209324106,-73.9552916183814,4.0,154,11205
N5UY113nNpeKdLPv0cbMjQ,American,The Wild Son,'53 Little W 12th St',40.74073,-74.00836,4.5,439,10014
jh42MR1OQFAFMhe_pQEzmw,American,Rustic Table,'504 W 42nd St',40.759624,-73.9958265,4.0,789,10036
EuRT4si-_ZZq3in3kmqgOA,American,Hudson Bar Room,'444 10th Ave',40.75499,-73.99843,4.0,20,10001
-7PnG_cD9VY-IfHGWzynmQ,American,Ainslie,'76 Ainslie St',40.712343,-73.952121,4.5,22,11211
zXCGF0XtqjOv1s4DUHOtqg,American,Hart's Restaurant,'506 Franklin Ave',40.681458,-73.955893,4.5,85,11238
Ps0cOZevNA1M9M5_z7W3oQ,American,Joseph Leonard,'170 Waverly Pl',40.7336021670705,-74.001675412843,4.0,646,10014
aXPvbifX51u27Ls4gzftZw,American,TGA NYC,'320 W 36th St',40.75374,-73.99374,4.0,88,10018
2A2DCuV8cuoUoT3Kt2XTcg,American,Minnie's,'29 Clinton St',40.72045,-73.98448,4.0,125,10002
dpDbAqjIVWUOb1W-XBMKJw,American,Ardyn,'33 W 8th St',40.73306,-73.99801,4.5,52,10011
nU4XBdvxDABXqZ6CnB8Dig,American,Clinton Street Baking Company,'4 Clinton St',40.721128,-73.983933,4.0,4840,10002
zooS5ms4-vz3evQ3Cn6tmA,American,Mulberry & Vine,'155 E 44th St',40.75233,-73.97386,4.0,78,10017
qcMpRNrnS6gggYv28dgm_A,American,Belle Reve,'305 Church St',40.7194897,-74.0041143883606,4.0,156,10013
tHW3EwGwai1AiWQ6ZD-wjg,American,Industry Kitchen,'70 South St',40.7049434740873,-74.0048825740814,3.5,553,10005
350F7vZ8gWh3ojxEWbxA3Q,American,The Distillery,'785 9th Ave',40.76509,-73.98818,4.0,129,10019
ywAq9nvr9jX1S7-_HjA5ng,American,Ferris,'44 W 29th St',40.74631,-73.98948,4.0,157,10001
j10m0W_qwZ4QoIqYcUMKNg,American,Foley's NY,'18 W 33rd St',40.7481499,-73.9865189,4.0,245,10001
G-J99nXShLckBGZkQnzhEA,American,BarBacon Union Square,'127 4th Ave',40.73324,-73.9896,4.0,104,10003
2_oy2iBeT0Rg-oz4f0GF1A,American,The Jeffrey Craft Beer & Bites,'311 E 60th St',40.7611,-73.963,4.0,652,10022
VCqNjupCWZ5INzOcyBMJSg,American,The Grey Dog - Union Square,'90 University Pl',40.733828,-73.993052,4.0,1013,10003
Ucxhqn56VtC-eYjdNsg7Og,American,Vitae,'4 E 46th St',40.7555884,-73.9785483,4.0,762,10017
cSRzfprFfAnT1nAcQMgrDA,American,Fred's Restaurant,'476 Amsterdam Ave',40.7856233,-73.9767067,4.0,737,10024
moaPtBNbQ5VNu2Z0ilCVGQ,American,Walter's,'166 DeKalb Ave',40.6894111633301,-73.973258972168,4.0,495,11217
4Objcs7HXSGuzpb0SOa-Jw,American,Blue Hill,'75 Washington Pl',40.7320640251595,-73.9996931018524,4.5,984,10011
3xTQT7qjZJIxc-eBiFMerQ,American,1803,'82 Reade St',40.715498,-74.007178,4.5,305,10007
YKfj-CUjgb9xQ1kN_bhNLg,American,Forgtmenot,'138 Division St',40.714498871349,-73.9915559401866,4.0,178,10002
SLD513aTy53UMk4wQP8Wcg,American,The Expat,'64 Tiemann Pl',40.81551,-73.96008,4.5,38,10027
oXnJEg_AScyrR1lO4dnAfw,American,The Wheelhouse,'165 Wilson Ave',40.700122,-73.924188,4.0,261,11237
1ExwosnCMtb7D3SF5ovo6w,American,The Pomeroy,'36-12 Ditmars Blvd',40.7739,-73.908,4.5,242,11105
7xxlBDcXm7wwJW5OVD5bFQ,American,The Queensboro,'80-02 Northern Blvd',40.7552154,-73.8870393,4.0,199,11372
DW5SL9RM-kJnmRyYo4oEqg,American,Ruby's - Murray Hill,'442 3rd Ave',40.74364,-73.97985,4.0,412,10016
5K0b-fEk96xUJCV_5ytNog,American,Contra,'138 Orchard St',40.719878,-73.989063,4.0,309,10002
iigqtLntqUS18cXmEXofIQ,American,The Lowery Bar & Kitchen,'43-02 43rd Ave',40.7451454550028,-73.9208489656448,4.5,236,11104
__EvomQ2tE1NtkWn32WEXg,American,Au Cheval Diner,'33 Cortlandt Aly',40.7183878,-74.0015522,4.0,324,10013
LQHegfNHe7ylY3bocrFlpg,American,Calle Dao - Bryant Park,'38 W 39th St',40.752155,-73.984223,4.0,1636,10018
t7xqAMBQNH4ppsPSOMzFyg,American,Treadwell Park,'1125 1st Ave',40.7614,-73.9609,4.0,409,10065
V3USzFEGhuoXez4G2Rk11A,American,Tavola,'488 9th Ave',40.755403,-73.994516,4.0,888,10018
zWem2SAbFc7lIYR2y9DE0g,American,Harlem Public,'3612 Broadway',40.828717774457,-73.9484412254424,4.0,885,10031
zcPWqsiqaPpNh8nJXR4gpw,American,The Commodore,'366 Metropolitan Ave',40.7138257110445,-73.9556050300598,4.0,544,11211
yoPMDATGXh_8NR7I0SW1gw,American,Manhattan Proper,'6 Murray St',40.713341940631,-74.0080507346,4.0,319,10007
ehUuSk5gPTCQmwS_ubgKRA,American,Upstate,'95 1st Ave',40.7263139141197,-73.9864901976935,4.5,1783,10003
FWjl6BrMie6H78OSWJG5Pg,American,Bareburger,'313 W 57th St',40.76726,-73.98346,4.0,360,10019
DRitJoNGTkHXZvH_YpLIAw,American,Marc Forgione,'134 Reade St',40.71647,-74.0095599,4.5,903,10013
ZnhRUBos9FGQZrzbcPn6Vg,American,O'Hara's Restaurant and Pub,'120 Cedar St',40.7093473589949,-74.0122557367896,4.0,433,10006
ZQ-dG0tuqniCmfJ2mptRpQ,American,Blue Ribbon Federal Grill,'84 William St',40.70803,-74.00785,4.0,83,10038
owYYuyLvlsdjLz68c3SSfg,American,Taboonette,'30 E 13th St',40.7347009,-73.9927323,4.0,823,10003
NTwOc9yQ1xl5deeVzZqxfw,American,Tavern29,'47 E 29th St',40.74431,-73.98394,4.0,886,10016
1Q3oaJahyGRogDWgpo7PIw,American,Five Leaves,'18 Bedford Ave',40.72371830945,-73.95159863632,4.0,1575,11222
_0WFGjXuenlBixOlbSlGeQ,American,Crown Shy,'70 Pine St',40.7063449,-74.0076944,4.5,150,10005
ETgJqJHV7BW6pIr9Ox74sA,American,Amélie,'22 W 8th St',40.7327,-73.99766,4.5,2561,10011
pov0n15Vf6R-tPWWLq8uUQ,American,Red Paper Clip,'120 Christopher St',40.73311,-74.0056,4.5,25,10014
z8TIY5xLeQptbXxZp3LpsA,American,Felice 56,'15 W 56th St',40.762862,-73.975396,5.0,1,10019
9fydXI0fj2s-EmlF7vm8Og,American,Clay,'553 Manhattan Ave',40.8094002234406,-73.9536950700793,4.5,135,10027
OBx6NwNScuENCclIK8H5Ow,American,JG Melon,'480 Amsterdam Ave',40.7859,-73.97653,4.0,106,10024
E7k46jdG9VnvKcfogFmVIQ,American,Corona Eats BBNY,'4505 104th St',40.7468788703,-73.859978351,5.0,1,11368
IBgjj5VBu5JJvKgo9EzKrg,American,The Three Monkeys,'236 W 54th St',40.76405,-73.98311,4.0,1074,10019
ykXZyQBXxoOMoZfaZMnHmg,American,Tryon Public House,'4740 Broadway',40.8649821372469,-73.927843119049,4.0,367,10040
XAeGAF5MGr7P6A13SnXbjQ,American,Merchants River House,'375 S End Ave',40.7112882252543,-74.0176175854584,4.0,415,10280
W1pBIFhkjJwjTe2P7o57yg,American,Lilly's Cocktail and Wine,'50 W 72nd St',40.77698,-73.9785,4.5,63,10023
PrEAWCuFDAQqgbKGWv8c_g,American,Frank Mac’s Pub,'425 Amsterdam Ave',40.78398,-73.97749,4.0,32,10024
SF2G4QfcSV03sMCSsv5s2g,American,The Cellar,'900 Broadway',40.73889,-73.9897,4.0,654,10003
Ulr_Nyp2nvt82EPH_BiftA,American,Olmsted,'659 Vanderbilt Ave',40.67713,-73.96869,4.0,351,11238
jzQNE09rRKz8Ou-bEdEY1Q,American,The Grey Dog - Nolita,'244 Mulberry St',40.7229699,-73.99576,4.0,561,10012
Bdneg2FELG-GNQnc-zq1YA,American,Kāwi,'20 Hudson Yards',40.7538408290715,-74.0003704647111,4.0,120,10001
Uhrv97bXuw6NCkdC66Fhng,American,Bonefish Grill,'200 Mill Creek Dr',40.7912074629423,-74.0499105917623,3.5,330,07094
qOp4T7UxfL6MgO41dN3Qlg,American,Whitman's,'406 E 9th St',40.727942,-73.984469,4.0,617,10009
ryvBsB9FrBBZDak87iGS1w,American,The Seafire Grill,'158 E 48th St',40.7547012104496,-73.972255513072,4.5,1186,10017
WQkfeIzb96UQ5kRJYaSXOQ,American,Joseph's Eatery & Catering,'589 Broadway',40.66725,-74.11581,4.0,5,07002
OqNmzS2N2I750zYgUC6IgA,American,Riverpark,'450 E 29th St',40.7393734243765,-73.9734843398117,4.0,787,10016
JnFV_qz7uWbLTY80K89J7Q,American,Emmett's,'50 Macdougal St',40.727303,-74.00243,4.0,463,10012
OxqUWRZFUOz3r6_4bh4mfg,American,Cock & Bull,'23 W 45th St',40.7560908823673,-73.9804858350908,4.0,524,10036
L5iUBm_rH6cmjNyNVQV62A,American,Upper Story by Charlie Palmer,'979 3rd Ave',40.76096,-73.96626,4.5,33,10022
hmdm-dO72hLsMQwQRcGEUQ,American,Atrium Dumbo,'15 Main St',40.7033899,-73.9904923,3.5,651,11201
S7LCW6kIrPCMHYfnnqo7rg,American,Café 21,'21 West End Ave',40.77272,-73.99043,4.5,6,10069
oqeeOpA2S6U02nUGa8Ot7g,American,Alison,'1651 Lexington Ave',40.7909561630924,-73.9469904452562,4.0,2,10029
pNYcGGAj4AYaExlmrEmfUw,American,Harry's,'1 Hanover Sq',40.70451,-74.0098299,4.0,664,10004
KF4dTBX9ITMTSjwEXxXZ6g,American,Friedman's,'130 W 72nd St',40.77775,-73.98003,4.0,102,10023
